ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE,AREA
18404,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448756.511,4473274.195,ETRS89,40.40850729,-3.60393662,CALLE,ANILLO VERDE,65,28032.0,"ANILLO VERDE, 000065",20048144.0,01-01-2003,19045,AE21,ELEFANTE,INFANTILES,,18404
18395,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448487.837,4472351.062,ETRS89,40.40017452,-3.60702823,CALLE,PRAT,59,28032.0,"PRAT, 000059",31047309.0,01-01-2003,19036,AE21,RANA,INFANTILES,SI,18395
18386,AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,447306.71,4472030.613,ETRS89,40.3972138,-3.62091954,BULEVAR,JOSE PRAT,32 A,28032.0,"BVAR JOSÉ PRAT, 000032  A",20124444.0,01-01-2007,19028,AE21,OVNI,INFANTILES,,18386
18381,AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,447568.561,4472475.886,ETRS89,40.40124164,-3.61787082,CALLE,CORDEL DE PAVONES,14 A,28032.0,"CORDEL DE PAVONES, 000014  A",20124179.0,01-01-2007,19023,AE21,CONEJO,INFANTILES,,18381
18378,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,449082.68,4472764.64,ETRS89,40.40393689,-3.60005194,CALLE,SAN CIPRIANO,59,28032.0,"SAN CIPRIANO, 000059",20047478.0,01-01-2003,19020,AE21,CABALLO,INFANTILES,,18378
18378,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,449082.68,4472764.64,ETRS89,40.40393689,-3.60005194,CALLE,SAN CIPRIANO,59,28032.0,"SAN CIPRIANO, 000059",20047478.0,01-01-2003,19020,AE21,OVEJA,INFANTILES,,18378
18354,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448310.959,4469846.591,ETRS89,40.37760156,-3.60890924,CALLE,MAZATERON,8,28031.0,"MAZATERÓN, 000008",31022359.0,01-01-2006,18077,AE21,FOCA,INFANTILES,,18354
18350,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,449438.514,4468506.019,ETRS89,40.36559388,-3.59552074,CALLE,CAÑADA DEL SANTISIMO,27,28031.0,"CAÑADA DEL SANTÍSIMO, 000027",31040165.0,01-01-2007,18073,AE21,TORTUGA,INFANTILES,,18350
18331,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448949.237,4468490.494,ETRS89,40.3654242,-3.60128198,CALLE,BERNARDINO DE PANTORBA,10,28031.0,"BERNARDINO DE PANTORBA, 000010",31019991.0,01-01-1970,18053,AE21,AVION,INFANTILES,,18331
18293,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447200.115,4469338.941,ETRS89,40.37295866,-3.62195248,CALLE,PEÑA CAVERO,36,28031.0,"PEÑA CAVERO, 000036",20132982.0,01-01-2006,18015,AE21,,INFANTILES,,18293
18293,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447200.115,4469338.941,ETRS89,40.37295866,-3.62195248,CALLE,PEÑA CAVERO,36,28031.0,"PEÑA CAVERO, 000036",20132982.0,01-01-2006,18015,AE21,,INFANTILES,,18293
9186640,MULTIJUEGO EN AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,441030.632,4468018.789,ETRS89,40.36065234,-3.69449858,CALLE,PAN Y TOROS,6,28041.0,"C/PAN Y TOROS,6",20152230.0,2023/01/16,1713510,AE21,,INFANTILES,,
17171,AREA INFANTIL,97,ARAVACA,9.0,MONCLOA - ARAVACA,OPERATIVO,433954.636,4478497.449,ETRS89,40.45451719,-3.77891515,CALLE,LA PINILLA,36,28023.0,"CALLE PINILLA , ASCENDIENTE 1: 097 · ARAVACA",20142397.0,12-01-2007,9024,AE21,,INFANTILES,,17171
9187536,CIRCUITO DEPORTIVO ELEMENTAL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446888.388,4469548.403,ETRS89,40.37482584,-3.62564169,CALLE,SIERRA DE PALOMERAS,40,28031.0,MARTIN MUÑOZ DE LAS POSADAS,31008261.0,20-02-2023,D1870,AE21,,INFANTILES,,9187536
9187536,CIRCUITO DEPORTIVO ELEMENTAL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446888.388,4469548.403,ETRS89,40.37482584,-3.62564169,CALLE,SIERRA DE PALOMERAS,40,28031.0,MARTIN MUÑOZ DE LAS POSADAS,31008261.0,20-02-2023,D1870,AE21,,INFANTILES,,9187536
9187506,COLUMPIO EN AREA INFANTIL,105,CAMPAMENTO,10.0,LATINA,OPERATIVO,434523.967,4472239.36,ETRS89,40.39818738,-3.77155676,,CV C FUENTESAUCO,,28024.0,CV C/FUENTESAUCO,20020370.0,2023-02-20 00:00:00,1016804,AE21,,INFANTILES,,
16995,AREA INFANTIL,71,GAZTAMBIDE,7.0,CHAMBERI,OPERATIVO,439587.735,4476095.833,ETRS89,40.43331099,-3.71225711,CALLE,MELENDEZ VALDES,32,28015.0,"C · CALLE BLASCO DE GARAY 38 , ASCENDIENTE 1: 071",20013208.0,22-11-2007,7014,AE21,,INFANTILES,,16995
17381,AREA INFANTIL,104,ALUCHE,10.0,LATINA,OPERATIVO,435569.667,4471219.877,ETRS89,40.38908503,-3.75913232,CALLE,VALMOJADO,12,28047.0,"PARQUE ALUCHE KIOSKO, ASCENDIENTE 1: 104 · ALUCHE",31044416.0,19-06-2006,10116,AE21,,INFANTILES,,17381
52088,AREA INFANTIL,91,CASA DE CAMPO,9.0,MONCLOA - ARAVACA,OPERATIVO,438244.183,4475531.215,ETRS89,40.42812601,-3.72804145,AVENIDA,VALLADOLID,31,28011.0,"PARQUE PARQUE LA BOMBILLA AVD. DE VALLADOLID Nº 31-33 (ZONA II), ASCENDIENTE 1: 0",11052080.0,28-11-2005,9152,AE21,,INFANTILES,,52088
16780,AREA INFANTIL,32,ADELFAS,3.0,RETIRO,OPERATIVO,443417.13,4472897.501,ETRS89,40.40476803,-3.66682722,CALLE,FEDERICO MORENO TORROBA,2,28007.0,"CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1",11011771.0,24-07-2006,3010,AE21,,INFANTILES,,16780
18327,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448508.62,4468276.549,ETRS89,40.36346973,-3.60645407,CALLE,JOSE GUTIERREZ MAROTO,39,28031.0,"JOSÉ GUTIÉRREZ MAROTO, 000039",31019548.0,01-01-1970,18049,AE21,ELEFANTE,INFANTILES,,18327
18327,AREA INFANTIL,183,ENSANCHE DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,448508.62,4468276.549,ETRS89,40.36346973,-3.60645407,CALLE,JOSE GUTIERREZ MAROTO,39,28031.0,"JOSÉ GUTIÉRREZ MAROTO, 000039",31019548.0,01-01-1970,18049,AE21,CABALLO,INFANTILES,,18327
18317,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447406.234,4469538.705,ETRS89,40.37477131,-3.61954113,CALLE,BUBIERCA,2,28031.0,"BUBIERCA, 000002",11131297.0,01-01-1970,18038,AE21,INSECTO,INFANTILES,,18317
18314,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448641.289,4470017.593,ETRS89,40.37916249,-3.60503186,CALLE,POZA DE LA SAL,10,28031.0,"POZA DE LA SAL, 000010",11131664.0,01-01-2006,18035,AE21,COYOTE,INFANTILES,,18314
18304,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,447793.961,4470310.531,ETRS89,40.38174883,-3.61503728,CALLE,ENRIQUE GARCIA ALVAREZ,11 B,28031.0,"ENRIQUE GARCÍA ÁLVAREZ, 000011  B",20142418.0,01-01-2009,18026,AE21,GALLINA,INFANTILES,,18304
18294,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447588.151,4469574.027,ETRS89,40.37510097,-3.61740122,CAMINO,SUERTE,36,28031.0,"CMNO SUERTE, 000036",20079554.0,01-01-2005,18016,AE21,DINO,INFANTILES,,18294
18291,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447180.17,4469139.556,ETRS89,40.3711612,-3.62217088,CALLE,PALAZUELOS,40,28031.0,"PALAZUELOS, 000040",20154997.0,01-01-2003,18013,AE21,MUELLE DOBLE,INFANTILES,,18291
59944,BALANCIN EN AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440263.502,4467595.351,ETRS89,40.35678317,-3.70349299,,LA TABERNERA DEL PUERTO,27,28041.0,"LA TABERNERA DEL PUERTO, 000027",31048331.0,05/02/15,1711808,AE21,PERRO,INFANTILES,,
52202,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439172.172,4467439.245,ETRS89,40.355298,-3.71632933,CALLE,ISLAS,1,28021.0,,20049491.0,01-08-2012,17112,AE21,,INFANTILES,,52202
18256,AREA INFANTIL,174,LOS ROSALES,17.0,VILLAVERDE,OPERATIVO,441815.363,4467301.621,ETRS89,40.35424678,-3.68519181,CALLE,PILAR LORENGAR,19,28021.0,"PILAR LORENGAR, 000019",20148358.0,01-01-2006,17086,AE21,TORTUGA,INFANTILES,,18256
16925,AREA INFANTIL,64,ALMENARA,6.0,TETUAN,OPERATIVO,441532.623,4480514.556,ETRS89,40.47325579,-3.68973549,CALLE,MAGNOLIAS,114,28029.0,"C · CALLE MAGNOLIAS , ASCENDIENTE 1: 064 · ALMENA",31066971.0,14-03-2007,6006,AE21,,INFANTILES,,16925
9223762,BALANCIN EN AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439312.359,4480979.234,ETRS89,40.47728251,-3.71597035,,CV CAMINO GANAPANES,,28029.0,CV CAMINO GANAPANES,11046543.0,2023/03/23,0820505,AE21,,INFANTILES,,
9223827,MULTIJUEGO EN AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439332.534,4480983.004,ETRS89,40.47731795,-3.71573271,,CV CAMINO GANAPANES,,28029.0,CV CAMINO GANAPANES,11046543.0,23/03/23,0820511,AE21,,INFANTILES,,
16909,AREA INFANTIL,54,HISPANOAMERICA,5.0,CHAMARTIN,OPERATIVO,441490.318,4478535.115,ETRS89,40.45542117,-3.69005202,PASEO,CASTELLANA,148,28016.0,"PASEO CASTELLANA , ASCENDIENTE 1: 054 · HISP",11025586.0,01-01-1970,5043,AE21,,INFANTILES,,16909
16909,AREA INFANTIL,54,HISPANOAMERICA,5.0,CHAMARTIN,OPERATIVO,441490.318,4478535.115,ETRS89,40.45542117,-3.69005202,PASEO,CASTELLANA,148,28016.0,"PASEO CASTELLANA , ASCENDIENTE 1: 054 · HISP",11025586.0,01-01-1970,5043,AE21,,INFANTILES,,16909
9256442,BALANCIN EN AREA INFANTIL,215,CORRALEJOS,21.0,BARAJAS,OPERATIVO,448376.7,4479181.77,ETRS89,40.46170289,-3.60889258,,,,28042.0,,,,EAI_120104,6,BALANCIN HAGS DRAGONFLY,INFANTILES,NO,
16702,AREA INFANTIL,22,ACACIAS,2.0,ARGANZUELA,OPERATIVO,439878.051,4472973.159,ETRS89,40.40520155,-3.70853936,CALLE,CONCEJAL BENITO MARTIN LOZANO,14,28005.0,"CALLE CONCEJAL BENITO MARTIN LOZANO 14 , ASCE",11008324.0,01-01-1970,2005,AE21,,INFANTILES,,16702
16790,AREA INFANTIL,36,NIÑO JESUS,3.0,RETIRO,OPERATIVO,442640.009,4473698.876,ETRS89,40.41193407,-3.6760572,CALLE,ANUNCIACION,4,28009.0,"CALLE ANUNCIACION 4 , ASCENDIENTE 1: 036 · BA",11013529.0,02-10-2006,3020,AE21,,INFANTILES,,16790
52050,AREA INFANTIL,44,GUINDALERA,4.0,SALAMANCA,OPERATIVO,443606.49,4476960.9,ETRS89,40.44138615,-3.66495613,AVENIDA,BAVIERA,1,28028.0,"AVENIDA BAVIERA ,1",11017949.0,28-03-2006,4039,AE21,,INFANTILES,,52050
17313,AREA INFANTIL,104,ALUCHE,10.0,LATINA,OPERATIVO,436663.333,4471548.456,ETRS89,40.39212889,-3.74628023,CALLE,JOSE MAURELO,23,28047.0,"PARQUE CERRO ALMODOVAR JOSE MARUELO Nº 23, ASCENDIENTE 1: 104",11064542.0,02-02-2007,10038,AE21,,INFANTILES,,17313
17129,AREA INFANTIL,81,EL PARDO,8.0,FUENCARRAL - EL PARDO,OPERATIVO,433734.504,4486755.364,ETRS89,40.52888857,-3.78237459,PASEO,EL PARDO,27,28048.0,"PASEO EL PARDO , ASCENDIENTE 1: 081 · EL PAR",31035872.0,28-09-2006,8153,AE21,,INFANTILES,,17129
17096,AREA INFANTIL,83,PEÑAGRANDE,8.0,FUENCARRAL - EL PARDO,OPERATIVO,437574.636,4480963.132,ETRS89,40.47700865,-3.73646819,CALLE,DOCTOR GUIU,29,28035.0,"CALLE CARDENAL HERRERA ORIA Nº389 , ASCENDIEN",20175504.0,01-01-1970,8117,AE21,,INFANTILES,,17096
17145,AREA INFANTIL,84,PILAR,8.0,FUENCARRAL - EL PARDO,OPERATIVO,439789.889,4480919.025,ETRS89,40.47677489,-3.71033132,PLAZA,VERIN,7,28029.0,"PLAZA VERIN , ASCENDIENTE 1: 083 · PEÑAGRAN",11046664.0,11-12-2009,8172,AE21,,INFANTILES,,17145
17490,AREA INFANTIL,114,VISTA ALEGRE,11.0,CARABANCHEL,OPERATIVO,436038.541,4469957.54,ETRS89,40.3777495,-3.75348168,CALLE,JACOBINIA,56,28047.0,"JACOBINIA, 000056",11074990.0,01-01-2007,11101,AE21,,INFANTILES,,17490
16764,AREA INFANTIL,24,LEGAZPI,2.0,ARGANZUELA,OPERATIVO,441627.63,4471056.236,ETRS89,40.38805739,-3.6877462,CALLE,PUERTO DE BEJAR,5,28005.0,"CALLE PUERTO DE BEJAR PUERTO DE LA CRUZ VERDE, ASCENDIENTE 1: 024 ·",20000292.0,04-04-2007,2071,AE21,,INFANTILES,,16764
17180,AREA INFANTIL,97,ARAVACA,9.0,MONCLOA - ARAVACA,OPERATIVO,433182.29,4477957.85,ETRS89,40.44959462,-3.78796632,CALLE,PAVO REAL,6,28023.0,"CALLE CORONA AUSTRAL 14 , ASCENDIENTE 1: 097",31025133.0,13-09-2004,9033,AE21,,INFANTILES,,17180
17637,AREA INFANTIL,121,ORCASITAS,12.0,USERA,OPERATIVO,439911.024,4469088.453,ETRS89,40.37020852,-3.70778436,CALLE,GRAN AVENIDA,23,28041.0,"GRAN AVENIDA, 000023",11080690.0,01-01-2003,12072,AE21,,INFANTILES,,17637
17271,AREA INFANTIL,91,CASA DE CAMPO,9.0,MONCLOA - ARAVACA,OPERATIVO,437502.489,4473792.241,ETRS89,40.41240525,-3.73661374,CALLE,PRINCIPAL DE PROVINCIAS,21,28011.0,"PARQUE CASA DE CAMPO (C/ PROVINCIAS FTE. AVENIDA), ASCENDIENTE 1: 091 ·",20173950.0,15-10-2010,9143,AE21,,INFANTILES,,17271
17613,AREA INFANTIL,121,ORCASITAS,12.0,USERA,OPERATIVO,439465.307,4469285.406,ETRS89,40.37195053,-3.71305275,CALLE,CESTONA,80,28041.0,"CESTONA, 000080",11080555.0,01-01-1970,12047,AE21,,INFANTILES,,17613
17613,AREA INFANTIL,121,ORCASITAS,12.0,USERA,OPERATIVO,439465.307,4469285.406,ETRS89,40.37195053,-3.71305275,CALLE,CESTONA,80,28041.0,"CESTONA, 000080",11080555.0,01-01-1970,12047,AE21,,INFANTILES,,17613
17622,AREA INFANTIL,122,ORCASUR,12.0,USERA,OPERATIVO,440505.143,4468960.213,ETRS89,40.36909588,-3.7007748,AVENIDA,ORCASUR,41,28041.0,"AVDA ORCASUR, 000041",11081123.0,01-01-2003,12056,AE21,,INFANTILES,,17622
18204,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440933.21,4468359.2,ETRS89,40.36371206,-3.69567739,CALLE,MENASALBAS,6,28041.0,"MENASALBAS, 000006",20152179.0,01-01-1970,17035,AE21,,INFANTILES,,18204
17851,AREA INFANTIL,143,MARROQUINA,14.0,MORATALAZ,OPERATIVO,444803.742,4473283.75,ETRS89,40.40834067,-3.65052056,CALLE,MARROQUINA,25,28030.0,"MARROQUINA, 000025",11101602.0,01-01-2008,14036,AE21,,INFANTILES,,17851
17932,AREA INFANTIL,157,COLINA,15.0,CIUDAD LINEAL,OPERATIVO,443882.966,4478397.312,ETRS89,40.45434477,-3.66182323,PLAZA,CIUDAD DE SALTA,9,28043.0,"Pza · PLAZA CIUDAD DE SALTA , ASCENDIENTE 1: 157",31016105.0,01-01-2004,15033,AE21,,INFANTILES,,17932
17994,AREA INFANTIL,155,SAN PASCUAL,15.0,CIUDAD LINEAL,OPERATIVO,444718.47,4476756.1,ETRS89,40.43961587,-3.65182737,CALLE,MARTINEZ VILLERGAS,6,28027.0,"C · CALLE MARTÍNEZ VILLERGAS  , ASCENDIENTE 1: 15",11110893.0,01-01-2008,15100,AE21,,INFANTILES,,17994
18012,AREA INFANTIL,156,SAN JUAN BAUTISTA,15.0,CIUDAD LINEAL,OPERATIVO,443973.846,4478004.294,ETRS89,40.4508104,-3.66071681,CALLE,RAFAEL BERGAMIN,7,28043.0,"C · CALLE RAFAEL BERGAMIN , ASCENDIENTE 1: 156 ·",31006975.0,01-01-2004,15120,AE21,,INFANTILES,,18012
17714,AREA INFANTIL,134,PALOMERAS SURESTE,13.0,PUENTE DE VALLECAS,OPERATIVO,445817.098,4470886.868,ETRS89,40.38681464,-3.63837429,AVENIDA,ALBUFERA,289,28018.0,"AVDA ALBUFERA, 000289",20083656.0,02-06-2011,13050,AE21,,INFANTILES,,17714
17729,AREA INFANTIL,133,PALOMERAS BAJAS,13.0,PUENTE DE VALLECAS,OPERATIVO,443768.443,4470044.959,ETRS89,40.37909446,-3.66243542,CALLE,ROMEO Y JULIETA,16,28018.0,"ROMEO Y JULIETA, 000016",20080967.0,12-07-2007,13067,AE21,,INFANTILES,,17729
17736,AREA INFANTIL,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,443992.087,4469668.434,ETRS89,40.37571755,-3.65976786,CALLE,PADRE LLANOS,2,28053.0,"PADRE LLANOS, 000002",11087524.0,03-08-2007,13074,AE21,,INFANTILES,,17736
17864,AREA INFANTIL,146,VINATEROS,14.0,MORATALAZ,OPERATIVO,445191.94,4473053.54,ETRS89,40.40629245,-3.64592586,CALLE,CAMINO DE LOS VINATEROS,134,28030.0,"CAMINO DE LOS VINATEROS, 000134",11103187.0,01-01-2006,14057,AE21,,INFANTILES,,17864
17952,AREA INFANTIL,151,VENTAS,15.0,CIUDAD LINEAL,OPERATIVO,444897.8,4475470.08,ETRS89,40.42804261,-3.64960151,AVENIDA,MARQUES DE CORBERA,67,28030.0,"Av · AVENIDA MARQUÉS DE CORBERA , ASCENDIENTE 1:",20038412.0,01-01-2004,15055,AE21,,INFANTILES,,17952
3569007,COLUMPIO EN AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447509.323,4469382.785,ETRS89,40.37337317,-3.61831399,,PZ SIERRA DE GRAZALEMA,1,28031.0,"PZ SIERRA DE GRAZALEMA, 000001",11131254.0,03-08-2017,1800711,AE21,,INFANTILES,SI,
17605,AREA INFANTIL,127,PRADOLONGO,12.0,USERA,OPERATIVO,439955.58,4469985.1,ETRS89,40.37828921,-3.70734404,CALLE,CRISTO DE LA VICTORIA,231,28026.0,"CRISTO DE LA VICTORIA, 000231",11085931.0,01-01-2007,12038,AE21,JMC 08,INFANTILES,,17605
18263,AREA INFANTIL,173,BUTARQUE,17.0,VILLAVERDE,OPERATIVO,442510.303,4466746.828,ETRS89,40.34929705,-3.67695865,CALLE,CALCIO,15 E,28021.0,"CALCIO, 000015  E",31030055.0,01-01-2007,17094,AE21,,INFANTILES,,18263
3580281,TOBOGAN AUTOPORTANTE EN AREA INFANTIL,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,443635.4,4469777.737,ETRS89,40.37667817,-3.66397899,,VEDRA,34,28053.0,"VEDRA, 000034  L",31021934.0,02-06-2011,1316313,AE21,,INFANTILES,,
16836,AREA INFANTIL,45,LISTA,4.0,SALAMANCA,OPERATIVO,442418.293,4476084.279,ETRS89,40.43340769,-3.67888622,CALLE,PRINCIPE DE VERGARA,68,28006.0,"CALLE PRINCIPE DE VERGARA 68 , ASCENDIENTE 1:",11019477.0,09-02-2006,4007,AE21,,INFANTILES,NO,16836
18301,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447471.418,4469963.062,ETRS89,40.37859832,-3.61880829,CALLE,MONTES DE BARBANZA,1,28031.0,"MONTES DE BARBANZA, 000001",31035334.0,01-01-1998,18023,AE21,,INFANTILES,,18301
3576089,AREA INFANTIL,191,CASCO HISTORICO DE VICALVARO,19.0,VICALVARO,OPERATIVO,448527.982,4473073.885,ETRS89,40.40668867,-3.60661363,CALLE,LAGO VAN,35,28032.0,"LAGO VAN, 000035",11132994.0,15-11-2007,19062,AE21,,INFANTILES,,3576089
18117,AREA INFANTIL,164,PINAR DEL REY,16.0,HORTALEZA,OPERATIVO,445244.62,4480008.98,ETRS89,40.46895432,-3.64590442,CALLE,AGUSTIN DE ITURBIDE,20 A,28033.0,"C · CALLE AGUSTÍN DE ITURBIDE 20 , ASCENDIENTE 1:",20083868.0,01-01-1970,16108,AE21,,INFANTILES,,18117
4749897,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448638.33,4482708.66,ETRS89,40.49349128,-3.60609249,CALLE,JORDI SOLE TURA,23,28055.0,,31039547.0,01-01-2018,16231,AE21,,INFANTILES,,4749897
52180,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447620.38,4482987.31,ETRS89,40.49593788,-3.61812717,CALLE,FINA DE CALDERON,30,28055.0,,31049689.0,01-01-1970,16212,AE21,,INFANTILES,,52180
3576527,CARRUSEL EN AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447620.307,4482714.521,ETRS89,40.49348045,-3.61810548,CALLE,FINA DE CALDERON,8,28055.0,C FINA DE CALDERON 8,31039803.0,2014/09/01,1621406,AE21,,INFANTILES,,
3593097,TOBOGAN AUTOPORTANTE EN AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440847.21,4467936.292,ETRS89,40.35989617,-3.69665099,AVENIDA,LA VERBENA DE LA PALOMA,10,28041.0,"AVDA LA VERBENA DE LA PALOMA, 000010",11128986.0,14/09/15,1712103,AE21,PLASTICO,INFANTILES,,
17874,AREA INFANTIL,145,FONTARRON,14.0,MORATALAZ,OPERATIVO,445756.17,4472422.379,ETRS89,40.40064352,-3.63922289,CALLE,HACIENDA DE PAVONES,272,28030.0,"HACIENDA DE PAVONES, 000272",31053574.0,01-01-2003,14068,AE21,,INFANTILES,SI,17874
18216,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439180.127,4466620.633,ETRS89,40.34792407,-3.71615764,PASEO,FERROVIARIOS,2,28021.0,"PASEO FERROVIARIOS, 000002",31054963.0,01-01-2003,17046,AE21,TU Y YO,INFANTILES,,18216
18214,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439493.129,4466539.067,ETRS89,40.34721204,-3.71246456,CALLE,PALOMARES,51,28021.0,"PALOMARES, 000051",11124814.0,01-01-2003,17044,AE21,DOBLE,INFANTILES,,18214
59785,BALANCIN EN AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,441017.473,4467017.606,ETRS89,40.35163217,-3.69456099,,LAZCANO,3,28041.0,"LAZCANO, 000003",11128492.0,2006/01/01,1702311,AE21,PEZ,INFANTILES,,
52205,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440997.69,4467898.26,ETRS89,40.35956421,-3.69487538,CALLE,PAN Y TOROS,12,28041.0,"PAN Y TOROS, 000012",11128937.0,01-01-2004,17115,AE21,BALANCIN,INFANTILES,,52205
17979,AREA INFANTIL,159,COSTILLARES,15.0,CIUDAD LINEAL,OPERATIVO,443876.96,4481553.53,ETRS89,40.48277706,-3.66217326,CALLE,JAZMIN,41,28033.0,"C · CALLE JAZMÍN 39 , ASCENDIENTE 1: 159 · COSTIL",11112780.0,01-01-2007,15083,AE21,2A,INFANTILES,,17979
59616,BALANCIN EN AREA INFANTIL,141,PAVONES,14.0,MORATALAZ,OPERATIVO,446008.123,4471832.863,ETRS89,40.39534917,-3.63620399,,ARROYO FONTARRON,403,28030.0,"ARROYO FONTARRON, 000403",11101230.0,06/02/2011,1400307,AE21,TORTUGA,INFANTILES,,
17789,AREA INFANTIL,134,PALOMERAS SURESTE,13.0,PUENTE DE VALLECAS,OPERATIVO,445130.028,4470285.658,ETRS89,40.38135359,-3.64641698,CALLE,SANTA CRUZ DE RETAMAR,20,28018.0,"SANTA CRUZ DE RETAMAR, 000020",11096232.0,15-11-2006,13130,AE21,PAJARO,INFANTILES,,17789
17786,AREA INFANTIL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,443864.32,4472358.48,ETRS89,40.39994249,-3.6615099,CAMINO,VALDERRIBAS,87,28038.0,"CMNO VALDERRIBAS, 000087",11100331.0,27-11-2006,13127,AE21,VACA,INFANTILES,,17786
17785,AREA INFANTIL,133,PALOMERAS BAJAS,13.0,PUENTE DE VALLECAS,OPERATIVO,444414.14,4470012.84,ETRS89,40.37884843,-3.65482646,CALLE,FANTASIA,7,28018.0,"FANTASÍA, 000007",20144406.0,01-01-2001,13126,AE21,SIDECAR,INFANTILES,,17785
17781,AREA INFANTIL,136,NUMANCIA,13.0,PUENTE DE VALLECAS,OPERATIVO,444542.61,4472693.473,ETRS89,40.40300575,-3.65354653,CALLE,MARISMAS,29,28038.0,"MARISMAS, 000029",11099299.0,11-09-2007,13122,AE21,BUGEE,INFANTILES,,17781
17756,AREA INFANTIL,131,ENTREVIAS,13.0,PUENTE DE VALLECAS,OPERATIVO,444170.916,4469368.697,ETRS89,40.37302933,-3.65763515,CALLE,ESTEBAN CARROS,41,28053.0,"ESTEBAN CARROS, 000041",11087171.0,09-02-2007,13094,AE21,CABALLO,INFANTILES,,17756
